year,facility_type,result,count
2017,Senior Day Care,Pass w/ Conditions,1
2017,Shared Kitchen,Fail,5
2017,Shared Kitchen,No Entry,1
2017,Shared Kitchen,No Entry,1
2017,Shared Kitchen,Pass,12
2017,Shared Kitchen,Pass,3
2017,Shared Kitchen,Pass w/ Conditions,1
2017,Shared Kitchen,Pass w/ Conditions,3
2017,Shelter,Pass,4
2017,Slaughterhouse,Fail,1
2017,Slaughterhouse,Pass,1
2017,Smoothie Bar,Pass w/ Conditions,1
2017,Special Event,Fail,3
2017,Special Event,No Entry,3
2017,Special Event,Not Ready,1
2017,Special Event,Pass,17
2017,Special Event,Pass w/ Conditions,3
2017,Stadium,Fail,1
2017,Stadium,Pass,2
2017,Stadium,Pass w/ Conditions,1
2017,Summer Feeding,Fail,1
2017,Summer Feeding,Pass,1
2017,Supportive Living,Not Ready,2
2017,Supportive Living,Pass,3
2017,Tavern,Fail,6
2017,Tavern,No Entry,2
2017,Tavern,Not Ready,1
2017,Tavern,Out of Business,1
2017,Tavern,Out of Business,1
2017,Tavern,Pass,10
2017,Tavern,Pass w/ Conditions,1
2017,Teaching School,Pass,1
2017,Theater,Fail,1
2017,Theater,Pass,1
2017,Theater,Pass,1
2017,University CAFETERIA,Pass,1
2017,Warehouse,Fail,1
2017,Warehouse,Pass,1
2017,Weight Loss Program,Out of Business,1
2017,Weight Loss Program,Pass,1
2017,Wholesale,Out of Business,2
2017,Wholesale,Pass,4
2017,Wholesale,Pass,1
2018,15 months to 5 years old,Pass w/ Conditions,1
2018,ADULT DAYCARE,Fail,1
2018,Adult Daycare,Pass,1
2018,After School Program,Pass,1
2018,After School Program,Pass w/ Conditions,1
2018,Airport Lounge,Pass w/ Conditions,1
2018,Animal Shelter Cafe Permit,Fail,1
2018,Animal Shelter Cafe Permit,Pass,1
2018,Assisted Living,Pass,1
2018,Assisted Living,Pass,1
2018,Assisted Living,Pass w/ Conditions,1
2018,Assisted Living Senior Care,Fail,1
2018,Assisted Living Senior Care,Pass w/ Conditions,1
2018,Bakery,Fail,57
2018,Bakery,No Entry,7
2018,Bakery,Not Ready,10
2018,Bakery,Out of Business,22
2018,Bakery,Pass,69
2018,Bakery,Pass w/ Conditions,74
2018,Banquet,Fail,2
2018,Banquet,Fail,5
2018,Banquet,No Entry,1
2018,Banquet,No Entry,4
2018,Banquet,Out of Business,1
2018,Banquet,Out of Business,1
2018,Banquet,Out of Business,1
2018,Banquet,Pass,1
2018,Banquet,Pass,1
2018,Banquet,Pass,3
2018,Banquet,Pass,1
2018,Banquet,Pass w/ Conditions,3
2018,Banquet,Pass w/ Conditions,3
2018,Banquet,Pass w/ Conditions,1
2018,Banquet,Pass w/ Conditions,4
2018,Bar,No Entry,1
2018,Bar,Not Ready,1
2018,Bar,Pass,2
2018,Beverage/Silverware Warehouse,Out of Business,1
2018,Brewery,Pass,1
2018,Butcher Shop,Fail,1
2018,Butcher Shop,Pass,1
2018,Cafeteria,Out of Business,1
2018,Cafeteria,Pass,1
2018,Catering,Fail,12
2018,Catering,No Entry,14
2018,Catering,No Entry,1
2018,Catering,Not Ready,3
2018,Catering,Out of Business,6
2018,Catering,Pass,29
2018,Catering,Pass w/ Conditions,43
2018,Catering,Pass w/ Conditions,1
2018,Charity Aid Kitchen,Pass,1
2018,Charter School,Fail,2
2018,Charter School,Fail,5
2018,Charter School,No Entry,1
2018,Charter School,Not Ready,3
2018,Charter School,Out of Business,2
2018,Charter School,Pass,1
2018,Charter School,Pass,11
2018,Charter School,Pass,1
2018,Charter School,Pass w/ Conditions,4
2018,Children's Services Facility,Business Not Located,1
2018,Children's Services Facility,Fail,89
2018,Children's Services Facility,No Entry,10
2018,Children's Services Facility,Not Ready,4
2018,Children's Services Facility,Out of Business,23
2018,Children's Services Facility,Pass,161
2018,Children's Services Facility,Pass,1
2018,Children's Services Facility,Pass w/ Conditions,2
2018,Children's Services Facility,Pass w/ Conditions,1
2018,Children's Services Facility,Pass w/ Conditions,1
2018,Children's Services Facility,Pass w/ Conditions,260
2018,Chinese Herbs,Out of Business,1
2018,Church,Pass,1
2018,Church,Pass,1
2018,Church,Pass,1
2018,Church,Pass,1
2018,Church,Pass w/ Conditions,1
2018,Church,Pass w/ Conditions,1
2018,Church,Pass w/ Conditions,1
2018,Clothing Store,Fail,1
2018,Clothing Store,Pass,1
2018,Coffee,Pass,1
2018,Coffee,Pass w/ Conditions,1
2018,College,Out of Business,1
2018,Commissary,Pass,1
2018,Convenience,Fail,1
2018,Convenience,Not Ready,1
2018,Convenience,Out of Business,2
2018,Convenience,Pass,1
2018,Convenience,Pass w/ Conditions,2
2018,Cooking Instruction,Fail,1
2018,Cooking Instruction,No Entry,1
2018,Cooking Instruction,No Entry,1
2018,Cooking Instruction,Out of Business,1
2018,Cooking Instruction,Pass,1
2018,Cooking Instruction,Pass,1
2018,Cooking Instruction,Pass,1
2018,Cooking Instruction,Pass w/ Conditions,1
2018,Cooking Instruction,Pass w/ Conditions,1
2018,Cooking Instruction,Pass w/ Conditions,1
2018,Cooking Instruction,Pass w/ Conditions,1
2018,Day Care,Fail,22
2018,Day Care,Fail,6
2018,Day Care,Fail,1
2018,Day Care,Fail,31
2018,Day Care,Fail,3
2018,Day Care,No Entry,12
2018,Day Care,No Entry,1
2018,Day Care,No Entry,7
2018,Day Care,No Entry,2
2018,Day Care,Not Ready,1
2018,Day Care,Not Ready,1
2018,Day Care,Out of Business,21
2018,Day Care,Out of Business,1
2018,Day Care,Out of Business,12
2018,Day Care,Out of Business,2
2018,Day Care,Pass,41
2018,Day Care,Pass,6
2018,Day Care,Pass,1
2018,Day Care,Pass,78
2018,Day Care,Pass,6
2018,Day Care,Pass w/ Conditions,1
2018,Day Care,Pass w/ Conditions,2
2018,Day Care,Pass w/ Conditions,81
2018,Day Care,Pass w/ Conditions,4
2018,Day Care,Pass w/ Conditions,121
2018,Day Care,Pass w/ Conditions,10
2018,Day Care,Pass w/ Conditions,1
2018,Dining Hall,Pass,1
2018,Drug Store,Not Ready,2
2018,Drug Store,Pass w/ Conditions,2
2018,Event Center,Pass,2
2018,Fitness Center,Fail,1
2018,Fitness Center,Not Ready,1
2018,Fitness Center,Pass,1
2018,French Market Space,Out of Business,1
2018,French Market Space,Pass w/ Conditions,2
2018,Frozen Dessert,Pass,1
2018,Frozen Dessert,Pass w/ Conditions,1
2018,Gas Station,Fail,1
2018,Gas Station,Fail,1
2018,Gas Station,Not Ready,1
2018,Gas Station,Out of Business,1
2018,Gas Station,Pass,1
2018,Gas Station,Pass w/ Conditions,2
2018,Gas Station,Pass w/ Conditions,1
2018,Golden Diner,Fail,17
2018,Golden Diner,No Entry,1
2018,Golden Diner,Not Ready,1
2018,Golden Diner,Out of Business,3
2018,Golden Diner,Pass,30
2018,Golden Diner,Pass w/ Conditions,14
2018,Grocery,Fail,1
2018,Grocery,Fail,442
2018,Grocery,Fail,3
2018,Grocery,Fail,1
2018,Grocery,No Entry,40
2018,Grocery,Not Ready,82
2018,Grocery,Out of Business,164
2018,Grocery,Out of Business,1
2018,Grocery,Pass,1
2018,Grocery,Pass,571
2018,Grocery,Pass,2
2018,Grocery,Pass,1
2018,Grocery,Pass,1
2018,Grocery,Pass w/ Conditions,1
2018,Grocery,Pass w/ Conditions,510
2018,Grocery,Pass w/ Conditions,1
2018,Grocery,Pass w/ Conditions,1
2018,Grocery,Pass w/ Conditions,1
2018,Grocery,Pass w/ Conditions,1
2018,Grocery,Pass w/ Conditions,1
2018,Herbal,Out of Business,1
2018,Herbal,Out of Business,1
2018,Herbal,Pass,1
2018,High School,Pass w/ Conditions,1
2018,Hospital,Business Not Located,1
2018,Hospital,Fail,7
2018,Hospital,Pass,26
2018,Hospital,Pass w/ Conditions,29
2018,Frozen Dessert,Fail,1
2018,Frozen Dessert,Not Ready,1
2018,Frozen Dessert,Pass w/ Conditions,2
2018,Internet Cafe,Fail,1
2018,Juice Bar,Fail,1
2018,Juice Bar,Pass,1
2018,Juice Bar,Pass w/ Conditions,1
2018,Kiosk,Not Ready,1
2018,Kiosk,Not Ready,1
2018,Kiosk,Pass,3
2018,Kiosk,Pass w/ Conditions,1
2018,Laundromat,Fail,1
2018,Laundromat,Pass,1
2018,Laundromat,Pass w/ Conditions,1
2018,Liquor,Fail,17
2018,Liquor,No Entry,1
2018,Liquor,Not Ready,2
2018,Liquor,Out of Business,2
2018,Liquor,Pass,19
2018,Liquor,Pass,2
2018,Liquor,Pass w/ Conditions,12
2018,Butcher,Pass,1
2018,Butcher,Pass w/ Conditions,2
2018,Long Term Care,Fail,55
2018,Long Term Care,No Entry,2
2018,Long Term Care,Out of Business,4
2018,Long Term Care,Pass,43
2018,Long Term Care,Pass w/ Conditions,76
2018,Lounge,Out of Business,1
2018,Mobile Food,Business Not Located,1
2018,Mobile Food,Fail,1
2018,Mobile Food,Fail,6
2018,Mobile Food,Fail,23
2018,Mobile Food,Fail,20
2018,Mobile Food,No Entry,1
2018,Mobile Food,No Entry,1
2018,Mobile Food,No Entry,1
2018,Mobile Food,Not Ready,2
2018,Mobile Food,Not Ready,4
2018,Mobile Food,Not Ready,3
2018,Mobile Food,Not Ready,4
2018,Mobile Food,Out of Business,1
2018,Mobile Food,Out of Business,2
2018,Mobile Food,Out of Business,1
2018,Mobile Food,Pass,21
2018,Mobile Food,Pass,51
2018,Mobile Food,Pass,5
2018,Mobile Food,Pass,11
2018,Mobile Food,Pass w/ Conditions,6
2018,Mobile Food,Pass w/ Conditions,11
2018,Mobile Food,Pass w/ Conditions,3
2018,Mobile Food,Pass w/ Conditions,3
2018,Movie Theater,Pass w/ Conditions,1
2018,Nonprofit,Fail,2
2018,Nonprofit,Pass,2
2018,Cooking Instruction,Fail,1
2018,Cooking Instruction,Pass w/ Conditions,1
2018,Nursing Home,Pass w/ Conditions,1
2018,Other,Business Not Located,2
2018,Other,Fail,3
2018,Other,No Entry,4
2018,Other,Not Ready,13
2018,Other,Out of Business,36
2018,Other,Pass,2
2018,Other,Pass w/ Conditions,7
2018,Packaged Food Distribution,Fail,1
2018,Private School,Fail,1
2018,Private School,Pass,2
2018,Private School,Pass,1
2018,Private School,Pass w/ Conditions,2
2018,Public School,Fail,2
2018,Public School,Pass,1
2018,Push Carts,Out of Business,1
2018,REGULATED BUSINESS,Pass,1
2018,Rehab Center,Fail,1
2018,Rehab Center,Pass,1
2018,Restaurant,Fail,2125
2018,Restaurant,No Entry,561
2018,Restaurant,Not Ready,304
2018,Restaurant,Out of Business,836
2018,Restaurant,Out of Business,1
2018,Restaurant,Pass,4388
2018,Restaurant,Pass,2
2018,Restaurant,Pass w/ Conditions,3628
2018,Restaurant/Grocery,Fail,1
2018,Restaurant/Grocery,Pass,1
2018,Retail,Fail,1
2018,Retail,Pass,1
2018,Retail,Pass w/ Conditions,1
2018,RIVERWALK,Pass w/ Conditions,1
2018,Rooftop,Fail,1
2018,Rooftop,Out of Business,2
2018,Rooftop,Pass,1
2018,Rooftop,Pass,2
2018,Rooftop,Pass,2
2018,Rooftop,Pass w/ Conditions,1
2018,Rooftop,Pass w/ Conditions,2
2018,Rooftop,Pass w/ Conditions,2
2018,Rooftop,Pass w/ Conditions,1
2018,School,Business Not Located,1
2018,School,Fail,316
2018,School,No Entry,1
2018,School,Not Ready,1
2018,School,Out of Business,31
2018,School,Pass,1
2018,School,Pass,684
2018,School,Pass w/ Conditions,171
2018,School,Pass w/ Conditions,1
2018,Senior Day Care,Pass w/ Conditions,1
2018,Shakes/Teas,Pass,1
2018,Shared Kitchen,Fail,2
2018,Shared Kitchen,No Entry,2
2018,Shared Kitchen,Not Ready,4
2018,Shared Kitchen,Pass,9
2018,Shared Kitchen,Pass,8
2018,Shared Kitchen,Pass w/ Conditions,1
2018,Shared Kitchen,Pass w/ Conditions,2
2018,Shelter,No Entry,1
2018,Shelter,Pass,2
2018,Shelter,Pass w/ Conditions,1
2018,Special Event,Fail,2
2018,Special Event,Not Ready,2
2018,Special Event,Out of Business,1
2018,Special Event,Pass,7
2018,Special Event,Pass w/ Conditions,9
2018,Stadium,Fail,1
2018,Stadium,Not Ready,1
2018,Stadium,Pass,2
2018,Stadium,Pass w/ Conditions,2
2018,Store,Fail,2
2018,Store,Not Ready,1
2018,Store,Pass,4
2018,Supportive Living,Pass w/ Conditions,2
2018,Sushi,Fail,1
2018,Tavern,Fail,6
2018,Tavern,Fail,1
2018,Tavern,No Entry,7
2018,Tavern,Out of Business,1
2018,Tavern,Pass,8
2018,Tavern,Pass,1
2018,Tavern,Pass w/ Conditions,3
2018,Theater,Fail,1
2018,Theater,Pass,1
2018,Theater,Pass w/ Conditions,1
2018,University CAFETERIA,Fail,1
2018,University CAFETERIA,Pass,1
2018,Vending Machine,Out of Business,1
2018,Warehouse,Out of Business,1
2018,Wholesale,Fail,4
2018,Wholesale,No Entry,1
2018,Wholesale,Not Ready,1
2018,Wholesale,Pass,4
2018,Youth Housing,Not Ready,1
2018,Youth Housing,Pass,1
2019,Airport Lounge,Pass,1
2019,Bakery,Business Not Located,1
2019,Bakery,Fail,61
2019,Bakery,No Entry,15
2019,Bakery,Not Ready,10
2019,Bakery,Out of Business,22
2019,Bakery,Pass,42
2019,Bakery,Pass w/ Conditions,121
2019,Cafeteria,Pass w/ Conditions,3
2019,Catering,Fail,18
2019,Catering,No Entry,19
2019,Catering,Not Ready,1
2019,Catering,Out of Business,12
2019,Catering,Pass,37
2019,Catering,Pass w/ Conditions,57
2019,Children's Services Facility,Fail,102
2019,Children's Services Facility,No Entry,14
2019,Children's Services Facility,Not Ready,13
2019,Children's Services Facility,Out of Business,23
2019,Children's Services Facility,Pass,258
2019,Children's Services Facility,Pass w/ Conditions,189
2019,Day Care,Fail,23
2019,Day Care,Fail,73
2019,Day Care,Fail,1
2019,Day Care,No Entry,8
2019,Day Care,No Entry,4
2019,Day Care,Not Ready,1
2019,Day Care,Out of Business,11
2019,Day Care,Out of Business,9
2019,Day Care,Pass,67
2019,Day Care,Pass,117
2019,Day Care,Pass w/ Conditions,44
2019,Day Care,Pass w/ Conditions,85
2019,Food Pantry,Fail,2
2019,Golden Diner,Fail,10
2019,Golden Diner,No Entry,1
2019,Golden Diner,Pass,36
2019,Golden Diner,Pass w/ Conditions,8
2019,Grocery,Fail,388
2019,Grocery,No Entry,40
2019,Grocery,Not Ready,50
2019,Grocery,Out of Business,180
2019,Grocery,Pass,352
2019,Grocery,Pass w/ Conditions,773
2019,Frozen Dessert,Fail,1
2019,Frozen Dessert,Pass,2
2019,Frozen Dessert,Pass w/ Conditions,1
2019,Long Term Care,Fail,47
2019,Long Term Care,No Entry,1
2019,Long Term Care,Out of Business,7
2019,Long Term Care,Pass,70
2019,Long Term Care,Pass w/ Conditions,59
2019,Mobile Food,Business Not Located,1
2019,Mobile Food,Fail,7
2019,Mobile Food,Fail,22
2019,Mobile Food,No Entry,3
2019,Mobile Food,Not Ready,1
2019,Mobile Food,Not Ready,14
2019,Mobile Food,Out of Business,3
2019,Mobile Food,Out of Business,1
2019,Mobile Food,Pass,14
2019,Mobile Food,Pass,27
2019,Mobile Food,Pass w/ Conditions,10
2019,Mobile Food,Pass w/ Conditions,46
2019,Other,Fail,2
2019,Other,Pass w/ Conditions,1
2019,Restaurant,Business Not Located,2
2019,Restaurant,Fail,2458
2019,Restaurant,No Entry,863
2019,Restaurant,Not Ready,309
2019,Restaurant,Out of Business,1072
2019,Restaurant,Pass,2811
2019,Restaurant,Pass w/ Conditions,5995
2019,School,Fail,254
2019,School,No Entry,5
2019,School,Not Ready,2
2019,School,Out of Business,20
2019,School,Pass,524
2019,School,Pass w/ Conditions,313
2019,Shared Kitchen,Fail,5
2019,Shared Kitchen,No Entry,1
2019,Shared Kitchen,Not Ready,3
2019,Shared Kitchen,Out of Business,1
2019,Shared Kitchen,Pass,10
2019,Shared Kitchen,Pass w/ Conditions,8
2019,Tavern,Fail,12
2019,Tavern,No Entry,4
2019,Tavern,Not Ready,1
2019,Tavern,Out of Business,1
2019,Tavern,Pass,7
2019,Tavern,Pass w/ Conditions,12
2020,Children's Services Facility,Business Not Located,0
2020,Children's Services Facility,Fail,80
2020,Children's Services Facility,No Entry,22
2020,Children's Services Facility,Not Ready,10
2020,Children's Services Facility,Out of Business,10
2020,Children's Services Facility,Pass,262
2020,Children's Services Facility,Pass w/ Conditions,63
2020,Cooking Instruction,Business Not Located,0
2020,Cooking Instruction,Fail,1
2020,Cooking Instruction,No Entry,1
2020,Cooking Instruction,Not Ready,0
2020,Cooking Instruction,Out of Business,0
2020,Cooking Instruction,Pass,4
2020,Cooking Instruction,Pass w/ Conditions,2
2020,After School Program,Business Not Located,0
2020,After School Program,Fail,0
2020,After School Program,No Entry,0
2020,After School Program,Not Ready,0
2020,After School Program,Out of Business,0
2020,After School Program,Pass,1
2020,After School Program,Pass w/ Conditions,0
2020,Art Center,Business Not Located,0
2020,Art Center,Fail,0
2020,Art Center,No Entry,0
2020,Art Center,Not Ready,0
2020,Art Center,Out of Business,0
2020,Art Center,Pass,0
2020,Art Center,Pass w/ Conditions,1
2020,Bakery,Business Not Located,0
2020,Bakery,Fail,59
2020,Bakery,No Entry,12
2020,Bakery,Not Ready,6
2020,Bakery,Out of Business,24
2020,Bakery,Pass,67
2020,Bakery,Pass w/ Conditions,69
2020,Banquet,Business Not Located,0
2020,Banquet,Fail,1
2020,Banquet,No Entry,1
2020,Banquet,Not Ready,0
2020,Banquet,Out of Business,1
2020,Banquet,Pass,2
2020,Banquet,Pass w/ Conditions,3
2020,Bar,Business Not Located,0
2020,Bar,Fail,1
2020,Bar,No Entry,0
2020,Bar,Not Ready,1
2020,Bar,Out of Business,0
2020,Bar,Pass,1
2020,Bar,Pass w/ Conditions,0
2020,Blockbuster Video,Business Not Located,0
2020,Blockbuster Video,Fail,0
2020,Blockbuster Video,No Entry,0
2020,Blockbuster Video,Not Ready,0
2020,Blockbuster Video,Out of Business,1
2020,Blockbuster Video,Pass,0
2020,Blockbuster Video,Pass w/ Conditions,0
2020,Candy,Business Not Located,0
2020,Candy,Fail,0
2020,Candy,No Entry,1
2020,Candy,Not Ready,0
2020,Candy,Out of Business,0
2020,Candy,Pass,0
2020,Candy,Pass w/ Conditions,2
2020,Catering,Business Not Located,0
2020,Catering,Fail,13
2020,Catering,No Entry,11
2020,Catering,Not Ready,5
2020,Catering,Out of Business,11
2020,Catering,Pass,42
2020,Catering,Pass w/ Conditions,15
2020,Charter School,Business Not Located,0
2020,CHARTER,Fail,4
2020,CHARTER,No Entry,3
2020,CHARTER,Not Ready,0
2020,CHARTER,Out of Business,1
2020,CHARTER,Pass,5
2020,CHARTER,Pass w/ Conditions,0
2020,CHARTER,Business Not Located,0
2020,Coffee,Business Not Located,0
2020,Coffee,Fail,0
2020,Coffee,No Entry,0
2020,Coffee,Not Ready,1
2020,Coffee,Out of Business,1
2020,Coffee,Pass,0
2020,Coffee,Pass w/ Conditions,2
2020,Commissary,Business Not Located,0
2020,Commissary,Fail,0
2020,Commissary,No Entry,0
2020,Commissary,Not Ready,0
2020,Commissary,Out of Business,0
2020,Commissary,Pass,1
2020,Commissary,Pass w/ Conditions,1
2020,Convenience,Business Not Located,0
2020,Convenience,Fail,2
2020,Convenience,No Entry,0
2020,Convenience,Not Ready,0
2020,Convenience,Out of Business,3
2020,Convenience,Pass,3
2020,Convenience,Pass w/ Conditions,5
2020,Day Care,Business Not Located,0
2020,Day Care,Fail,55
2020,Day Care,No Entry,14
2020,Day Care,Not Ready,7
2020,Day Care,Out of Business,5
2020,Day Care,Pass,203
2020,Day Care,Pass w/ Conditions,35
2020,Dining Hall,Business Not Located,0
2020,Dining Hall,Fail,0
2020,Dining Hall,No Entry,0
2020,Dining Hall,Not Ready,0
2020,Dining Hall,Out of Business,0
2020,Dining Hall,Pass,2
2020,Dining Hall,Pass w/ Conditions,0
2020,Distribution Center,Business Not Located,0
2020,Distribution Center,Fail,0
2020,Distribution Center,No Entry,0
2020,Distribution Center,Not Ready,0
2020,Distribution Center,Out of Business,0
2020,Distribution Center,Pass,1
2020,Distribution Center,Pass w/ Conditions,1
2020,Dollar Store,Business Not Located,0
2020,Dollar Store,Fail,0
2020,Dollar Store,No Entry,0
2020,Dollar Store,Not Ready,0
2020,Dollar Store,Out of Business,0
2020,Dollar Store,Pass,1
2020,Dollar Store,Pass w/ Conditions,0
2020,Donut Shop,Business Not Located,0
2020,Donut Shop,Fail,0
2020,Donut Shop,No Entry,1
2020,Donut Shop,Not Ready,0
2020,Donut Shop,Out of Business,0
2020,Donut Shop,Pass,0
2020,Donut Shop,Pass w/ Conditions,0
2020,Drug Store,Business Not Located,0
2020,Drug Store,Fail,0
2020,Drug Store,No Entry,0
2020,Drug Store,Not Ready,0
2020,Drug Store,Out of Business,0
2020,Drug Store,Pass,2
2020,Drug Store,Pass w/ Conditions,0
2020,Event Center,Business Not Located,0
2020,Event Center,Fail,0
2020,Event Center,No Entry,1
2020,Event Center,Not Ready,3
2020,Event Center,Out of Business,0
2020,Event Center,Pass,2
2020,Event Center,Pass w/ Conditions,6
2020,Fitness Center,Business Not Located,0
2020,Fitness Center,Fail,0
2020,Fitness Center,No Entry,0
2020,Fitness Center,Not Ready,0
2020,Fitness Center,Out of Business,1
2020,Fitness Center,Pass,1
2020,Fitness Center,Pass w/ Conditions,1
2020,Gas Station,Business Not Located,0
2020,Gas Station,Fail,12
2020,Gas Station,No Entry,0
2020,Gas Station,Not Ready,1
2020,Gas Station,Out of Business,5
2020,Gas Station,Pass,7
2020,Gas Station,Pass w/ Conditions,18
2020,General Store,Business Not Located,0
2020,General Store,Fail,0
2020,General Store,No Entry,0
2020,General Store,Not Ready,0
2020,General Store,Out of Business,1
2020,General Store,Pass,0
2020,General Store,Pass w/ Conditions,0
2020,Golden Diner,Business Not Located,0
2020,Golden Diner,Fail,3
2020,Golden Diner,No Entry,0
2020,Golden Diner,Not Ready,0
2020,Golden Diner,Out of Business,1
2020,Golden Diner,Pass,19
2020,Golden Diner,Pass w/ Conditions,0
2020,Greenhouse,Business Not Located,0
2020,Greenhouse,Fail,0
2020,Greenhouse,No Entry,0
2020,Greenhouse,Not Ready,0
2020,Greenhouse,Out of Business,0
2020,Greenhouse,Pass,0
2020,Greenhouse,Pass w/ Conditions,1
2020,Grocery,Business Not Located,0
2020,Grocery,Fail,592
2020,Grocery,No Entry,55
2020,Grocery,Not Ready,58
2020,Grocery,Out of Business,437
2020,Grocery,Pass,751
2020,Grocery,Pass w/ Conditions,879
2020,Health Care,Business Not Located,0
2020,Health Care,Fail,0
2020,Health Care,No Entry,0
2020,Health Care,Not Ready,0
2020,Health Care,Out of Business,1
2020,Health Care,Pass,0
2020,Health Care,Pass w/ Conditions,0
2020,Health Food Store,Business Not Located,0
2020,Health Food Store,Fail,0
2020,Health Food Store,No Entry,0
2020,Health Food Store,Not Ready,0
2020,Health Food Store,Out of Business,0
2020,Health Food Store,Pass,0
2020,Health Food Store,Pass w/ Conditions,1
2020,Herbal,Business Not Located,0
2020,Herbal,Fail,3
2020,Herbal,No Entry,0
2020,Herbal,Not Ready,0
2020,Herbal,Out of Business,1
2020,Herbal,Pass,2
2020,Herbal,Pass w/ Conditions,4
2020,Hooka,Business Not Located,0
2020,Hooka,Fail,0
2020,Hooka,No Entry,0
2020,Hooka,Not Ready,0
2020,Hooka,Out of Business,1
2020,Hooka,Pass,0
2020,Hooka,Pass w/ Conditions,0
2020,Hospital,Business Not Located,0
2020,Hospital,Fail,2
2020,Hospital,No Entry,0
2020,Hospital,Not Ready,0
2020,Hospital,Out of Business,0
2020,Hospital,Pass,15
2020,Hospital,Pass w/ Conditions,9
2020,Hostel,Business Not Located,0
2020,Hostel,Fail,1
2020,Hostel,No Entry,0
2020,Hostel,Not Ready,0
2020,Hostel,Out of Business,0
2020,Hostel,Pass,0
2020,Hostel,Pass w/ Conditions,1
2020,Hotel,Business Not Located,0
2020,Hotel,Fail,1
2020,Hotel,No Entry,0
2020,Hotel,Not Ready,3
2020,Hotel,Out of Business,0
2020,Hotel,Pass,5
2020,Hotel,Pass w/ Conditions,3
2020,Frozen Dessert,Business Not Located,0
2020,Frozen Dessert,Fail,1
2020,Frozen Dessert,No Entry,0
2020,Frozen Dessert,Not Ready,0
2020,Frozen Dessert,Out of Business,0
2020,Frozen Dessert,Pass,1
2020,Frozen Dessert,Pass w/ Conditions,0
2020,Kiosk,Business Not Located,0
2020,Kiosk,Fail,0
2020,Kiosk,No Entry,0
2020,Kiosk,Not Ready,0
2020,Kiosk,Out of Business,1
2020,Kiosk,Pass,0
2020,Kiosk,Pass w/ Conditions,0
2020,Liquor,Business Not Located,0
2020,Liquor,Fail,27
2020,Liquor,No Entry,9
2020,Liquor,Not Ready,7
2020,Liquor,Out of Business,11
2020,Liquor,Pass,26
2020,Liquor,Pass w/ Conditions,29
2020,Butcher,Business Not Located,0
2020,Butcher,Fail,7
2020,Butcher,No Entry,0
2020,Butcher,Not Ready,0
2020,Butcher,Out of Business,0
2020,Butcher,Pass,9
2020,Butcher,Pass w/ Conditions,1
2020,Long Term Care,Business Not Located,0
2020,Long Term Care,Fail,9
2020,Long Term Care,No Entry,0
2020,Long Term Care,Not Ready,1
2020,Long Term Care,Out of Business,1
2020,Long Term Care,Pass,25
2020,Long Term Care,Pass w/ Conditions,11
2020,MFD Truck,Business Not Located,0
2020,MFD TRUCK,Fail,1
2020,MFD TRUCK,No Entry,0
2020,MFD TRUCK,Not Ready,0
2020,MFD TRUCK,Out of Business,0
2020,MFD TRUCK,Pass,1
2020,MFD TRUCK,Pass w/ Conditions,0
2020,Shakes/Teas,Business Not Located,0
2020,Shakes/Teas,Fail,2
2020,Shakes/Teas,No Entry,0
2020,Shakes/Teas,Not Ready,1
2020,Shakes/Teas,Out of Business,0
2020,Shakes/Teas,Pass,3
2020,Shakes/Teas,Pass w/ Conditions,1
2020,Mobile Food,Business Not Located,0
2020,Mobile Food,Fail,10
2020,Mobile Food,No Entry,0
2020,Mobile Food,Not Ready,5
2020,Mobile Food,Out of Business,4
2020,Mobile Food,Pass,31
2020,Mobile Food,Pass w/ Conditions,8
2020,Theater,Business Not Located,0
2020,Theater,Fail,0
2020,Theater,No Entry,1
2020,Theater,Not Ready,0
2020,Theater,Out of Business,1
2020,Theater,Pass,0
2020,Theater,Pass w/ Conditions,0
2020,Nursing Home,Business Not Located,0
2020,Nursing Home,Fail,0
2020,Nursing Home,No Entry,0
2020,Nursing Home,Not Ready,0
2020,Nursing Home,Out of Business,0
2020,Nursing Home,Pass,0
2020,Nursing Home,Pass w/ Conditions,1
2020,Health Foods,Business Not Located,0
2020,Health Foods,Fail,1
2020,Health Foods,No Entry,0
2020,Health Foods,Not Ready,0
2020,Health Foods,Out of Business,0
2020,Health Foods,Pass,0
2020,Health Foods,Pass w/ Conditions,1
2020,Frozen Desserts,Business Not Located,0
2020,Frozen Desserts,Fail,0
2020,Frozen Desserts,No Entry,0
2020,Frozen Desserts,Not Ready,0
2020,Frozen Desserts,Out of Business,1
2020,Frozen Desserts,Pass,0
2020,Frozen Desserts,Pass w/ Conditions,0
2020,Pharmacy,Business Not Located,0
2020,Pharmacy,Fail,0
2020,Pharmacy,No Entry,0
2020,Pharmacy,Not Ready,0
2020,Pharmacy,Out of Business,1
2020,Pharmacy,Pass,0
2020,Pharmacy,Pass w/ Conditions,0
2020,Pop-Up Establishment,Business Not Located,0
2020,Pop-Up Establishment,Fail,1
2020,Pop-Up Establishment,No Entry,0
2020,Pop-Up Establishment,Not Ready,0
2020,Pop-Up Establishment,Out of Business,1
2020,Pop-Up Establishment,Pass,3
2020,Pop-Up Establishment,Pass w/ Conditions,0
2020,Other,Business Not Located,0
2020,Other,Fail,0
2020,Other,No Entry,0
2020,Other,Not Ready,0
